CustomerId,CreditScore,Tenure
15626491,655,7
15765461,632,3
15568120,681,7
15787161,591,4
15812324,779,1
15588944,456,1
15694253,686,7
15759566,617,10
15675675,850,5
15802060,646,10
15660505,735,2
15782630,543,5
15700710,490,3
15742834,640,1
15806511,445,10
15608166,761,9
15614230,426,3
15729958,777,1
15800814,534,2
15674727,777,5
15657779,806,3
15801395,790,10
15757911,643,2
15665340,584,8
15787151,638,7
15757821,771,1
15600688,600,5
15594878,661,5
15569248,554,10
15812706,627,4
15645045,659,9
15766746,835,6
15700383,763,7
15632551,625,4
15795129,799,9
15650545,849,7
15612769,692,5
15710853,623,5
15623712,453,5
15653251,408,8
15755077,778,0
15808557,695,5
15614687,677,4
15626882,662,5
15748034,534,7
15632324,602,7
15761023,554,2
15761453,667,6
15646726,672,5
15637169,838,4
15636024,692,4
15801218,675,8
15642655,731,1
15690130,468,8
15653753,542,6
15641359,662,6
15776827,770,5
15647725,675,5
15648455,647,4
15580629,604,6
15730161,833,3
15626612,741,4
15662865,658,1
15629094,528,1
15651823,590,6
15594827,675,1
15786392,765,4
15727353,650,7
15733777,817,8
15614302,699,10
15723263,495,9
15687270,491,8
15803121,847,5
15598700,676,5
15741875,746,3
15631709,470,2
15672970,714,3
15761670,695,8
15706005,674,2
15790336,664,6
15754267,697,3
15791988,670,4
15683375,541,4
15625151,640,9
15635285,647,8
15574296,757,2
15711618,704,1
15670943,778,9
15634359,639,5
15586629,637,5
15588461,686,4
15773221,577,8
15664227,506,8
15741745,757,7
15652626,826,4
15599410,721,2
15571958,489,3
15785406,446,4
15687884,677,3
15621685,769,2
15628886,677,5
15699325,555,10
15578369,652,9
15654156,722,5
15707199,643,0
15671630,796,1
15632079,720,8
15767921,613,7
15573599,506,6
15747208,608,6
15582762,667,2
15772528,750,7
15755798,610,4
15788683,588,10
15616922,479,1
15771855,682,5
15601873,677,7
15657868,850,6
15711716,580,1
15734246,746,8
15792151,635,3
15770159,664,6
15747649,558,0
15639357,415,9
15738907,798,6
15663446,792,4
15750867,489,8
15715939,730,0
15763806,773,4
15637993,711,9
15720338,592,8
15627162,695,6
15596710,640,1
15781678,470,4
15634968,789,6
15609475,604,7
15573319,493,8
15738291,671,8
15782456,656,9
15794841,739,5
15684696,560,3
15629846,827,8
15674442,681,7
15571689,740,5
15730469,663,4
15809320,845,0
15684367,555,5
15793049,680,8
15603665,638,0
15613623,640,3
15569572,778,6
15698791,679,3
15626233,593,3
15607263,788,3
15610900,770,9
15624775,729,2
15691703,545,8
15745355,597,4
15724955,537,3
15628999,732,10
15654341,542,8
15744240,688,0
15632365,542,8
15729689,754,6
15759284,750,6
15602124,731,7
15661903,699,3
15664668,534,9
15736431,494,2
15748639,497,7
15628123,632,5
15602731,724,5
15794137,751,0
15748696,733,9
15725068,701,9
15807340,525,4
15586133,666,2
15576185,653,2
15660809,850,4
15616666,646,6
15706904,750,6
15606915,764,7
15749693,658,9
15791743,727,1
15796480,687,2
15790442,631,2
15609458,797,10
15593897,650,7
15604576,850,3
15666270,676,2
15572626,620,8
15727197,576,9
15714006,482,2
15642137,695,5
15665327,706,2
15626806,668,2
15662578,679,1
15790829,703,5
15654959,670,6
15760244,590,5
15715394,613,4
15722246,742,4
15609704,608,4
15757628,571,10
15633586,595,7
15565796,745,10
15717935,589,3
15577700,749,10
15747345,678,6
15678317,603,2
15698335,504,8
15768451,739,5
15753213,604,7
15769645,612,3
15657565,629,6
15620323,652,3
15679983,565,7
15812616,707,10
15601796,645,1
15729489,762,8
15613216,639,1
15657937,709,0
15815428,823,3
15640409,817,0
15699492,665,2
15623536,646,0
15707551,568,8
15577999,850,1
15788775,473,8
15758362,731,9
15807961,619,4
15710978,715,2
15703541,772,9
15626474,686,1
15608344,749,7
15768367,781,7
15806210,675,5
15697702,730,2
15689152,683,3
15568573,554,7
15689598,722,6
15713374,689,9
15679733,796,2
15759274,447,10
15607748,498,8
15607577,663,8
15813697,498,2
15801125,627,1
15777855,649,7
15635396,738,9
15698031,587,6
15678944,655,6
15718507,647,3
15808334,776,1
15804709,688,5
15645835,605,9
15738166,596,10
15675360,427,8
15793042,629,2
15630106,496,2
15810385,717,2
15578211,777,6
15572792,535,8
15620030,744,1
15783541,755,5
15679284,593,6
15582910,514,4
15688337,721,9
15734970,835,7
15759140,682,10
15643042,590,2
15773868,653,3
15615820,837,8
15730273,841,8
15724890,584,4
15765952,769,4
15685920,599,2
15663263,698,5
15568953,477,1
15643361,477,8
15699486,745,7
15747854,749,3
15691785,850,1
15709004,528,5
15652218,750,2
15697127,543,2
15658486,579,3
15694160,624,0
15685290,595,5
15701042,596,2
15680449,431,2
15599860,647,8
15723169,640,9
15803842,752,3
15728224,710,9
15644174,638,4
15707110,660,2
15765415,609,4
15756751,596,0
15795151,705,3
15632859,444,7
15584037,727,5
15621409,496,4
15581102,554,8
15578096,537,7
15669887,839,3
15621834,700,0
15655341,458,5
15685314,850,2
15653997,699,6
15629551,615,9
15651264,850,4
15760825,604,1
15597394,668,0
15740383,594,10
15670562,470,3
15698117,701,0
15694805,664,1
15746802,477,6
15589428,756,9
15790267,625,7
15665402,703,5
15642093,646,7
15666181,650,0
15602554,664,9
15724251,682,6
15740147,725,10
15718289,553,3
15763148,576,9
15685245,608,5
15626985,850,0
15585823,627,8
15728167,667,2
15762928,548,8
15751774,774,4
15654733,794,3
15809777,497,7
15744200,587,1
15720713,850,10
15695356,722,5
15653315,555,1
15604792,609,6
15704819,734,6
15670859,718,7
15602797,645,5
15662533,598,6
15778154,628,4
15806230,629,2
15662884,739,1
15750778,653,2
15717185,711,8
15677804,783,1
15568915,681,6
15736495,712,8
15737354,554,7
15667889,611,6
15577831,560,4
15729836,646,1
15775293,680,3
15697597,631,1
15639669,746,9
15631392,654,9
15580935,687,9
15590344,708,3
15653306,679,0
15805025,636,7
15658449,695,9
15694450,677,5
15605666,720,6
15615126,780,3
15726588,653,3
15645095,674,3
15808960,620,5
15729435,623,6
15656840,547,6
15659149,530,2
15585490,746,4
15674929,512,7
15746341,630,8
15662091,570,7
15620123,605,6
15616240,530,4
15624186,813,5
15605036,704,9
15805151,565,2
15753847,645,4
15653222,526,6
15757541,778,9
15726945,677,8
15794276,588,3
15568328,488,6
15604355,519,1
15735788,709,6
15618255,642,6
15720941,710,8
15769110,653,5
15576094,743,0
15756150,418,2
15719579,670,9
15748854,723,5
15612455,549,6
15664802,543,5
15735687,595,2
15664734,673,3
15767894,741,9
15666884,508,5
15750156,662,2
15751120,752,2
15575748,809,9
15714610,575,2
15720305,591,1
15678129,643,9
15566633,698,8
15680436,496,4
15674343,597,8
15658890,603,4
15599004,655,1
15726487,431,6
15698716,620,3
15710527,782,4
15655590,581,2
15732266,553,5
15669326,658,2
15672246,686,2
15620276,539,6
15640258,685,6
15740283,850,1
15759717,763,7
15620268,634,3
15743871,567,3
15614491,539,3
15595047,764,7
15732334,653,0
15701206,566,5
15581280,714,6
15651943,580,1
15609545,548,5
15658548,646,6
15626008,622,9
15774133,706,8
15763798,680,5
15758013,698,5
15705765,581,1
15648362,728,3
15761102,707,4
15610165,761,1
15723717,483,1
15654611,736,9
15659736,716,5
15603170,654,9
15786167,649,5
15671915,649,5
15794792,612,8
15652789,657,10
15739168,511,5
15719950,682,10
15743818,748,9
15717937,554,5
15602841,794,5
15619972,807,9
15796114,594,7
15633546,652,3
15758755,729,9
15695168,625,2
15754342,597,0
15756610,657,5
15640917,633,5
15663164,663,7
15616811,535,0
15610781,702,10
15600911,712,2
15629603,607,8
15714981,476,4
15775892,748,8
15782778,815,4
15786643,602,10
15595657,649,4
15743673,551,2
15634310,509,6
15790809,685,7
15668695,536,5
15669281,711,3
15621031,761,8
15720071,535,3
15792180,566,7
15813894,620,9
15669490,837,6
15783030,685,7
15695792,673,0
15575676,638,1
15627665,614,4
15814092,626,2
15695225,834,8
15615091,691,6
15794345,706,8
15726484,633,7
15650442,644,8
15714256,666,7
15778752,708,10
15601659,496,7
15602811,730,0
15779414,696,3
15763097,809,8
15633666,701,7
15718789,604,5
15690620,665,10
15737071,639,5
15665062,696,1
15600692,520,5
15792064,545,5
15811486,634,8
15626141,750,1
15738546,530,4
15677052,589,2
15656454,654,6
15645496,648,7
15612505,835,3
15708513,446,1
15685654,514,9
15732307,694,4
15726814,554,4
15653776,720,1
15597914,641,2
15631603,813,1
15789753,480,6
15678034,811,9
15690209,715,3
15592091,620,2
15647453,721,4
15697100,772,6
15811290,680,0
15629187,535,8
15758073,655,7
15640769,660,8
15606641,762,10
15718280,662,5
15764335,463,8
15634218,501,4
15808760,603,6
15648461,688,7
15593555,430,9
15569079,632,6
15800736,601,4
15792607,769,2
15640034,551,2
15807563,841,5
15684461,469,6
15580134,479,2
15679075,701,8
15742504,593,2
15567328,738,5
15698294,635,1
15607142,658,8
15738516,687,5
15806403,650,9
15656707,720,2
15653715,602,7
15806184,618,4
15585734,803,9
15725639,793,9
15618401,616,10
15785385,550,5
15734762,602,3
15767129,452,6
15797204,655,3
15769272,510,6
15771966,557,8
15691952,676,10
15593250,640,4
15605333,529,6
15800083,559,8
15575691,689,5
15689886,626,10
15809838,697,1
15736154,823,1
15767391,565,4
15704910,631,3
15656613,646,3
15611551,676,1
15732430,850,4
15741865,810,9
15634143,581,0
15609676,718,2
15761600,713,5
15676404,672,1
15659236,781,3
15690440,656,1
15694601,583,4
15812262,808,2
15762821,721,5
15669301,778,6
15672640,850,4
15750458,693,4
15627251,520,4
15764294,759,4
15659962,637,3
15788536,755,2
15596979,662,6
15681220,503,8
15635097,599,2
15780779,583,4
15798470,764,1
15760880,513,10
15616929,730,5
15758775,820,10
15663386,597,7
15621267,637,5
15720509,696,9
15693322,635,9
15589544,673,4
15772030,662,3
15693337,683,0
15676571,850,6
15701392,815,6
15741092,671,10
15643865,601,3
15769389,709,9
15807768,702,1
15801630,558,6
15705034,691,1
15763107,700,9
15667085,667,4
15647008,624,3
15584505,580,5
15748068,571,3
15663964,561,5
15782311,529,9
15588197,670,7
15610105,666,1
15606133,628,7
15599403,577,10
15648225,652,1
15608406,678,5
15633378,692,9
15664759,675,10
15625545,712,9
15772148,639,5
15810829,618,7
15731669,554,2
15738634,533,9
15737571,540,6
15667602,704,3
15684147,678,5
15789874,712,3
15757952,651,2
15698732,789,3
15714355,775,8
15599090,564,7
15762048,841,7
15790596,850,0
15609623,637,5
15711901,500,2
15779809,655,8
15729018,666,2
15698246,658,2
15712409,749,6
15758306,654,6
15621435,623,1
15566295,761,6
15569098,627,6
15662532,757,8
15664001,695,8
15703437,726,3
15708003,587,8
15599452,605,8
15719793,850,5
15771580,850,0
15732268,751,3
15722350,627,7
15611371,736,4
15673584,652,5
15636396,627,7
15706170,636,1
15725478,775,7
15654562,850,5
15737509,850,8
15690796,516,8
15716728,513,10
15605665,673,3
15748481,564,6
15757777,636,2
15747808,712,3
15810593,568,4
15693376,741,0
15579808,754,8
15598275,709,7
15737080,510,1
15668580,716,2
15569438,607,10
15675842,656,4
15577587,550,5
15625592,486,2
15635141,598,8
15642570,675,8
15702175,755,4
15677785,656,5
15786153,644,9
15759499,598,4
15659568,850,3
15715597,679,1
15610147,632,2
15802362,550,0
15660524,572,9
15747168,626,2
15796910,625,7
15707674,515,2
15565706,612,1
15587596,628,8
15751943,529,5
15621227,668,7
15757588,526,9
15640922,791,7
15567557,573,2
15670103,565,5
15720929,604,8
15732774,656,7
15628558,447,5
15729201,682,9
15731117,437,2
15615207,792,0
15773512,627,4
15572145,767,8
15642710,686,7
15574213,789,1
15718852,794,9
15583840,587,5
15782418,589,9
15813504,543,1
15711314,589,1
15621064,701,5
15627847,850,6
15588090,726,8
15735270,767,2
15671804,648,8
15753215,651,8
15789941,633,6
15691061,740,9
15808326,592,9
15566660,670,10
15778947,628,3
15632977,745,5
15591747,705,3
15567335,559,7
15609299,595,6
15669945,492,4
15736271,498,9
15710390,655,6
15756481,636,3
15736730,634,2
15626040,793,0
15746553,526,5
15622518,768,5
15684908,540,1
15569446,732,8
15777504,617,8
15677906,637,5
15703292,573,8
15712938,531,3
15631359,489,5
15720847,601,2
15787830,452,7
15599869,728,1
15592078,590,8
15596228,490,4
15578462,596,9
15756894,635,1
15796167,782,7
15664808,790,3
15664555,587,2
15607278,794,8
15585222,515,8
15750299,746,10
15761294,667,8
15810454,709,4
15673984,536,8
15609319,711,3
15709941,753,8
15580252,748,4
15741275,623,7
15707132,465,5
15600708,640,3
15804787,562,5
15690021,502,0
15763895,536,7
15623478,670,4
15797910,775,2
15577751,759,4
15781777,604,3
15740527,766,7
15721251,554,4
15602994,487,10
15750769,725,7
15740175,732,2
15679968,623,5
15694404,781,3
15657529,714,1
15762882,577,4
15642579,731,1
15598884,650,5
15770185,779,10
15800287,706,2
15665861,733,3
15662203,579,3
15616454,476,8
15702788,775,9
15778149,538,9
15680001,602,7
15711991,615,8
15633834,700,3
15765266,615,1
15791867,544,2
15675380,573,3
15770576,555,7
15775294,692,2
15727059,476,4
15702499,770,9
15611699,641,7
15654000,705,5
15657881,784,5
15719991,727,1
15720687,576,4
15687079,646,10
15582276,638,5
15763980,632,1
15720774,850,7
15592194,492,9
15803685,673,10
15759456,609,7
15611544,701,7
15794257,651,4
15681697,508,8
15579566,616,3
15577970,489,5
15727489,567,1
15764284,714,3
15581811,678,1
15622527,581,6
15753362,748,3
15666652,781,3
15789714,691,3
15771543,507,2
15748327,724,6
15754649,705,3
15810460,708,5
15771742,580,9
15642160,850,5
15798439,714,2
15605293,559,1
15692631,577,8
15665376,647,3
15772412,554,6
15654577,549,5
15585427,528,10
15584536,720,3
15585853,743,7
15645271,615,8
15579387,635,2
15623107,686,3
15754072,840,6
15666163,695,1
15765192,564,7
15804822,805,4
15612893,558,4
15593636,657,4
15693326,641,7
15809901,755,8
15759751,483,1
15605425,545,2
15801934,678,8
15592000,781,9
15618695,571,3
15637110,634,10
15727408,523,8
15716328,501,2
15669060,662,6
15675854,573,0
15621116,648,5
15781495,662,2
15740470,725,4
15714391,563,2
15730137,628,0
15596455,546,2
15717290,688,2
15616555,850,8
15659820,614,5
15696301,719,9
15771087,757,0
15808831,669,7
15812241,438,7
15680370,492,7
15780561,622,9
15800784,645,4
15715796,728,0
15605375,651,2
15621520,783,2
15665460,732,1
15801152,553,1
15756425,660,7
15674328,670,3
15742404,718,7
15757140,787,0
15570051,775,6
15669175,479,6
15790324,660,6
15691119,721,4
15743478,659,8
15707007,743,8
15572547,670,9
15567063,766,6
15689633,845,2
15720637,710,10
15616859,602,2
15766166,604,2
15617655,564,9
15623450,637,7
15796612,527,1
15795963,687,7
15781598,756,6
15691871,503,9
15740345,657,5
15662626,666,2
15596575,615,5
15657321,712,8
15575955,764,0
15743893,471,3
15697270,608,4
15644356,682,10
15677586,587,3
15571261,714,6
15698758,630,1
15787014,648,8
15739857,785,3
15774630,601,1
15805523,717,1
15749557,707,6
15681180,771,7
15742028,602,5
15686463,626,7
15654379,588,4
15783629,616,6
15751193,621,4
15724099,674,6
15568429,633,3
15648967,698,1
15664498,508,7
15779522,736,0
15583850,672,0
15696539,613,7
15760121,712,9
15628279,624,3
15766163,676,1
15566467,683,0
15639049,489,7
15736413,739,1
15634815,701,3
15716381,666,7
15708162,565,1
15569364,666,3
15791191,633,2
15621205,578,4
15704788,812,8
15775756,809,8
15641312,615,6
15782531,684,8
15724428,544,8
15743617,713,1
15585839,633,2
15658158,672,10
15637678,661,5
15701809,749,3
15676937,635,8
15778975,850,1
15710375,641,6
15579914,633,2
15595160,413,2
15595391,538,1
15630363,437,0
15692443,612,5
15593795,516,1
15642824,826,8
15683524,660,6
15713532,646,4
15719827,767,3
15578435,640,8
15723028,778,1
15595609,679,9
15622443,549,4
15579112,598,2
15648479,655,0
15659234,494,3
15811970,653,1
15774192,539,8
15595136,645,1
15630580,751,9
15660646,528,3
15614365,696,3
15776128,716,6
15787035,602,8
15792646,647,1
15726832,850,3
15773260,590,0
15624437,825,1
15717138,850,6
15657317,789,7
15626948,701,6
15758901,713,1
15777759,570,2
15773322,536,4
15697318,771,9
15678916,512,2
15632118,698,5
15788118,656,7
15788930,761,7
15628583,709,5
15635177,597,3
15587690,592,2
15627630,599,1
15610930,572,1
15657747,611,9
15568006,634,2
15751748,666,2
15722212,696,8
15658670,669,8
15761654,726,8
15812210,497,8
15787051,750,7
15642991,850,7
15713769,617,7
15605826,652,10
15648898,560,7
15705309,629,5
15734202,660,4
15658852,676,8
15612633,581,9
15604818,798,9
15593900,705,1
15624995,714,6
15570087,664,8
15802617,697,7
15656029,609,6
15739194,548,0
15607275,850,6
15629475,656,2
15635034,727,9
15756333,642,7
15777436,710,5
15676835,710,1
15574206,718,7
15613017,586,1
15815131,617,7
15585455,630,9
15692929,791,10
15758081,673,8
15667476,477,3
15738248,662,5
15672152,850,9
15673372,635,1
15587611,537,9
15803415,579,3
15715673,651,4
15655648,610,2
15763613,581,1
15660385,592,7
15733261,688,6
15796231,681,1
15624866,658,3
15623730,792,1
15668248,528,7
15694518,624,0
15638028,562,4
15795895,678,1
15694376,705,3
15669204,650,4
15773779,593,2
15580682,652,4
15768530,554,4
15672875,584,8
15617082,516,7
15760514,789,9
15761775,598,8
15799964,669,7
15693906,645,3
15739514,659,9
15756926,833,1
15770984,697,7
15703979,580,3
15801821,691,1
15711028,534,1
15791842,478,6
15746127,572,2
15663625,501,4
15604891,624,8
15589666,595,9
15627881,603,8
15664895,602,0
15676094,500,6
15761720,422,6
15611961,615,7
15680167,635,6
15762543,711,1
15658475,834,8
15779743,633,7
15661532,650,1
15782360,743,2
15767908,567,6
15677105,706,4
15641474,638,9
15624451,641,3
15577985,574,5
15571666,642,8
15783691,722,1
15671172,623,1
15731760,681,5
15585599,530,8
15784958,797,10
15734524,653,3
15614103,850,8
15794895,581,1
15772381,589,8
15710553,555,3
15649292,748,7
15792565,745,7
15718245,730,1
15703117,565,1
15758136,778,3
15799932,812,10
15633516,526,1
15622532,708,0
15798960,680,2
15698664,567,2
15703614,564,5
15699195,709,3
15710543,629,1
15695499,510,10
15622321,506,3
15715744,605,7
15788151,650,1
15687153,850,8
15684958,489,2
15706116,659,8
15740557,753,5
15707291,477,8
15583353,610,3
15761024,619,2
15630709,619,2
15639590,758,3
15659399,516,7
15567078,789,8
15696373,687,9
15786617,485,3
15657449,446,3
15672594,597,0
15714240,712,5
15782144,522,3
15665008,805,8
15581733,781,4
15751392,689,4
15785815,670,1
15664214,670,2
15579996,524,7
15675252,734,3
15579617,489,3
15593976,578,5
15716041,622,9
15654489,843,8
15736302,687,4
15805909,700,8
15572762,410,2
15724632,537,0
15670416,780,0
15749528,652,6
15578783,620,0
15580719,697,10
15656293,786,3
15691875,850,5
15596870,749,3
15780770,445,7
15751491,443,3
15706200,637,2
15808674,616,6
15641411,756,1
15764661,644,2
15689492,850,1
15602405,703,9
15610271,684,3
15791780,706,10
15589147,580,8
15756975,777,3
15729582,676,3
15742971,708,2
15568046,809,7
15694890,588,1
15736963,623,1
15646490,537,1
15607314,536,2
15576745,769,2
15669606,690,5
15737832,771,0
15681990,497,6
15758050,622,4
15787848,602,9
15713594,543,7
15588186,520,7
15786739,669,1
15699467,631,0
15680706,537,4
15645717,732,2
15748597,844,5
15773709,838,0
15629787,652,10
15661007,660,0
15686812,692,8
15754113,588,0
15749489,533,10
15574352,850,4
15701281,511,8
15811985,530,6
15713505,554,1
15685653,585,3
15758831,754,3
15618774,474,3
15764448,837,0
15611024,567,9
15738220,800,1
15805764,646,10
15580487,627,8
15675787,505,8
15583580,566,1
15780654,619,3
15695034,757,4
15805671,648,0
15790658,621,8
15578648,543,6
15734987,658,7
15721740,633,7
15641822,648,1
15765650,501,5
15788556,683,4
15576550,619,1
15622230,705,3
15653937,638,1
15743538,710,1
15591740,590,4
15650086,725,2
15718773,638,0
15615140,791,6
15644361,702,1
15774536,607,6
15618661,535,6
15605020,651,2
15762134,506,8
15685279,511,8
15582849,757,1
15655410,768,1
15649129,757,9
15702380,663,6
15759067,537,7
15683027,570,4
15597487,850,5
15763256,661,8
15620111,659,8
15623053,454,2
15595592,708,2
15740072,720,2
15778005,785,1
15583278,743,8
15601263,493,7
15709222,557,3
15713949,850,1
15717706,799,3
15756071,756,1
15696564,752,0
15657637,696,3
15755863,630,1
15719858,659,9
15688876,685,9
15698528,599,3
15770345,559,1
15761506,615,5
15716619,580,3
15788367,487,6
15709451,646,1
15640421,811,7
15580068,526,5
15677123,767,7
15619801,548,1
15582246,737,2
15711843,613,1
15680046,711,8
15804131,850,7
15722611,752,8
15729224,710,5
15811588,664,7
15702138,510,3
15749799,577,2
15752885,529,1
15674932,757,9
15743828,691,2
15642022,621,8
15746461,709,2
15809991,756,4
15787322,788,6
15575498,705,5
15691387,483,9
15765457,719,1
15666173,793,1
15627377,593,6
15656683,551,1
15679810,690,6
15606310,823,5
15756871,512,3
15610002,802,5
15567802,450,2
15745452,651,1
15617252,697,1
15753248,611,2
15610755,643,0
15662238,822,3
15799186,632,4
15686941,575,7
15601172,672,6
15723858,517,3
15615896,621,8
15737647,775,6
15582841,600,8
15760090,640,7
15588587,752,1
15683157,613,4
15694209,484,3
15655875,511,3
15805704,745,2
15744789,786,6
15799357,727,5
15726153,622,5
15713346,794,10
15665053,636,4
15592379,741,9
15692599,687,5
15620758,660,4
15637428,660,7
15808389,617,7
15807003,762,10
15702912,752,2
15590623,561,4
15728078,609,10
15708256,803,3
15582335,556,9
15649150,531,5
15691647,411,2
15668270,587,5
15624820,683,7
15736254,654,2
15720814,670,2
15642997,655,2
15693200,752,7
15624596,534,5
15807167,635,1
15660301,491,6
15593094,516,9
15618239,530,0
15574137,687,3
15614740,684,6
15574071,706,2
15671148,490,5
15721921,796,8
15717995,849,0
15632050,779,10
15647111,794,4
15759991,748,4
15790204,663,9
15686780,645,1
15640491,464,10
15783225,737,9
15734438,590,4
15688760,522,3
15768124,648,3
15661330,754,6
15781272,669,4
15573888,648,1
15575858,763,3
15645937,790,3
15702337,581,7
15764537,703,8
15619616,571,9
15585133,657,8
15573971,737,7
15579433,793,8
15777045,783,3
15611580,751,4
15614778,579,6
15771750,655,10
15593280,614,8
15569274,678,2
15654408,562,5
15657468,711,5
15614213,620,0
15589869,437,9
15693205,691,8
15797113,552,4
15676958,765,5
15739592,707,10
15656263,764,5
15636872,585,8
15589435,784,7
15640464,605,5
15723851,699,2
15722122,544,7
15696852,803,9
15634936,735,7
15575935,673,0
15634491,652,2
15628530,694,3
15678720,741,7
15627999,590,3
15571244,809,3
15739931,523,2
15806256,540,2
15787258,596,6
15706463,597,9
15691004,407,1
15792228,748,0
15733447,562,1
15679062,734,10
15594409,710,1
15613816,539,6
15681991,542,7
15796074,717,2
15625941,682,10
15615016,515,2
15748414,526,8
15751203,702,5
15662658,651,2
15574868,792,5
15790282,817,3
15762927,674,6
15803456,641,9
15771857,513,7
15700601,561,1
15569670,627,6
15772341,682,6
15661548,683,0
15787597,420,1
15806913,670,2
15804862,505,6
15792986,580,1
15625632,577,3
15727703,773,10
15606273,616,5
15799652,763,0
15715047,640,9
15784687,592,1
15615322,528,7
15722072,630,5
15646784,529,2
15644692,546,8
15670354,753,6
15716357,772,4
15786717,567,1
15771383,628,6
15649793,658,7
15731543,679,9
15684516,629,1
15677249,731,9
15581525,775,3
15628420,660,2
15600478,752,3
15594502,655,6
15784361,543,5
15767626,811,10
15632521,689,0
15665088,531,2
15652084,515,0
15574761,466,3
15729515,782,1
15682070,611,9
15743817,621,8
15572158,604,3
15584477,655,1
15614893,689,2
15665963,681,2
15612524,643,2
15596962,617,4
15744942,638,2
15573278,743,6
15717056,828,7
15795881,776,8
15758939,540,7
15792250,616,4
15740406,628,10
15768137,667,6
15569120,615,7
15723721,543,4
15777122,553,4
15742681,554,4
15582090,684,4
15711254,452,7
15775067,606,3
15602851,629,9
15802857,659,8
15701175,493,8
15783019,794,9
15728912,554,6
15585580,796,9
15583480,807,4
15620341,500,9
15613886,722,1
15792916,559,7
15710408,584,3
15598695,834,9
15649354,754,4
15737556,590,7
15671610,740,7
15625092,502,3
15741032,733,5
15750014,755,0
15784761,554,7
15768359,534,4
15805769,656,4
15719508,575,7
15609011,480,8
15703106,575,5
15626795,672,3
15773731,758,5
15756196,682,6
15687903,501,8
15777599,746,6
15754577,556,8
15584113,823,4
15669589,491,1
15632793,638,9
15711130,734,2
15615254,555,10
15720583,745,0
15780432,728,3
15673223,626,10
15807989,681,8
15761168,478,4
15651272,709,5
15812832,562,8
15680517,769,7
15750569,684,3
15690743,536,8
15627741,631,2
15712121,657,5
15805429,699,3
15814923,606,7
15589230,612,2
15775490,660,5
15749727,829,7
15619238,567,8
15593468,850,3
15718454,712,2
15789498,562,3
15744691,755,3
15708289,793,3
15790412,471,8
15741416,707,2
15598894,784,10
15663294,703,1
15572728,704,8
15706729,662,0
15674433,636,2
15641170,640,4
15806284,739,1
15690958,767,2
15606386,753,3
15682322,714,9
15579915,707,4
15681928,577,4
15734005,633,1
15650432,849,10
15592578,614,7
15671243,558,9
15775709,832,10
15702631,567,2
15602282,587,8
15717879,712,5
15740878,655,9
15794468,641,6
15773277,676,5
15572657,472,8
15800295,644,9
15672397,598,0
15684921,792,8
15720676,700,7
15731829,616,10
15732672,743,6
15692406,427,5
15764405,731,10
15757537,610,6
15793307,724,4
15660679,653,9
15666856,774,1
15687372,547,8
15667289,719,2
15624641,740,9
15734610,543,4
15631882,688,9
15642709,474,9
15811026,505,5
15596303,688,0
15787255,650,2
15617166,610,0
15742442,705,5
15758692,669,7
15568238,650,8
15730353,550,9
15731555,595,9
15582404,572,5
15721462,622,2
15632899,662,9
15808526,783,3
15694349,714,7
15718465,671,3
15682995,600,1
15584776,847,9
15777772,650,9
15576156,710,6
15646756,682,8
15742886,642,1
15586135,536,4
15616152,754,1
15721460,678,8
15727317,533,1
15649536,741,4
15754929,757,10
15572051,721,3
15668142,700,3
15701176,663,5
15708422,677,0
15655632,655,2
15744606,832,8
15612140,721,7
15656086,542,8
15655298,654,5
15644796,821,8
15726250,508,3
15764432,588,2
15631721,691,9
15707479,664,7
15579826,439,9
15668104,479,6
15641604,850,10
15587240,518,4
15680767,717,10
15601594,698,6
15589969,850,6
15703728,700,4
15617790,626,4
15662500,774,9
15778526,719,5
15670584,646,2
15748069,485,3
15680597,784,1
15628992,850,2
15719624,669,9
15812767,731,3
15689201,721,1
15614716,515,0
15683618,774,3
15799631,585,10
15692259,695,9
15590966,729,4
15656426,713,3
15675256,555,5
15751185,699,0
15789582,587,9
15651103,762,9
15672299,510,6
15772250,842,9
15763922,608,7
15633870,850,10
15624323,642,4
15688612,850,7
15694644,455,6
15587174,726,7
15579559,544,8
15775430,651,7
15623695,814,4
15760849,537,2
15813095,553,2
15705281,800,9
15812594,791,7
15626322,699,9
15723105,756,6
15588449,591,5
15794849,850,7
15620000,760,6
15799720,569,8
15711287,661,5
15613102,670,2
15621440,694,1
15677146,728,4
15801169,764,9
15722425,639,9
15682421,683,2
15691910,663,4
15721779,826,5
15579548,735,5
15681075,682,1
15607884,663,8
15767757,562,9
15791550,696,4
15658589,850,2
15670822,719,7
15629744,804,8
15660768,604,1
15726310,782,3
15641298,512,9
15625675,569,1
15713354,597,6
15633866,753,1
15704231,430,8
15735400,756,8
15632826,493,3
15751022,777,10
15664737,779,7
15681126,702,2
15738954,551,7
15662263,749,4
15621611,742,5
15783752,752,4
15709474,740,3
15701280,576,3
15671104,637,3
15796434,724,5
15781505,685,4
15625819,625,7
15753174,571,9
15654067,584,4
15724719,550,7
15624695,662,7
15718216,803,3
15586300,615,7
15783349,481,1
15725767,701,3
15791925,751,10
15793585,675,8
15576641,733,5
15749519,822,6
15684960,559,5
15591286,731,4
15668323,678,1
15608528,645,9
15645184,701,2
15702566,554,8
15660840,723,3
