CustomerId,CreditScore,NumOfProducts,HasCrCard,IsActiveMember,Exited
15709511,622,2,1,0,0
15579616,683,2,0,1,0
15694852,575,2,1,1,0
15589924,577,2,1,1,0
15799300,510,1,1,0,1
15731330,652,1,1,1,0
15694129,569,1,1,0,1
15620372,687,2,0,0,0
15744622,822,1,1,0,0
15799815,656,1,0,1,0
15759250,745,1,1,1,0
15732643,386,1,1,1,1
15690540,684,1,0,0,0
15803078,635,2,1,0,0
15652180,582,2,1,1,0
15741195,613,1,1,1,0
15743490,795,1,1,0,1
15575510,659,1,0,1,0
15732610,745,2,1,0,0
15602909,604,2,1,1,0
15734058,509,1,1,1,0
15801788,706,1,1,0,0
15702462,619,1,1,1,1
15683416,572,3,1,1,1
15794187,695,2,1,0,0
15792989,543,1,1,1,0
15613734,640,2,1,1,0
15606177,672,2,1,0,0
15636700,701,1,0,1,0
15645766,634,2,1,1,0
15671345,531,2,0,0,0
15652469,699,2,1,0,0
15749638,605,1,1,1,1
15728706,534,1,1,0,1
15735439,449,1,0,0,0
15778696,684,1,1,0,0
15624744,622,1,0,0,1
15584338,714,2,1,0,0
15726178,712,2,1,0,0
15794939,783,2,1,1,0
15788068,743,3,1,0,1
15572956,683,1,1,1,0
15780386,654,1,1,0,0
15791114,700,1,1,0,0
15708046,744,1,1,0,0
15719779,645,2,1,0,0
15591550,525,1,1,0,0
15639368,732,1,0,0,0
15699830,721,2,1,1,0
15569264,622,1,1,1,0
15595158,654,2,1,1,0
15599126,529,1,1,1,1
15650575,720,2,1,1,1
15641490,850,2,1,0,0
15680234,667,1,1,0,0
15592230,620,2,1,1,0
15626212,616,1,1,1,0
15700627,637,1,1,0,1
15782641,710,1,1,0,0
15784445,717,1,0,0,0
15813681,786,2,1,1,0
15596649,651,1,1,0,0
15700460,530,1,0,1,1
15724076,815,3,0,0,1
15784000,715,1,0,0,1
15733966,496,1,1,1,1
15612667,680,1,1,0,0
15654025,646,1,0,0,0
15589431,807,1,1,1,0
15578238,727,2,1,0,0
15566269,787,2,1,0,0
15639217,806,2,0,0,0
15688644,603,1,1,0,0
15662426,649,1,0,1,1
15720511,547,1,1,0,1
15567246,684,2,1,1,0
15647965,477,2,1,1,1
15679048,558,1,1,1,0
15675749,695,2,1,1,0
15782181,592,1,1,0,1
15795738,789,1,1,1,0
15773751,597,1,1,0,0
15655436,839,1,1,1,1
15691396,405,2,1,1,0
15796958,658,2,1,0,0
15801832,684,1,1,1,1
15661349,633,2,1,0,0
15719265,589,2,1,0,0
15779985,750,2,1,1,0
15663410,771,3,1,1,1
15704144,812,2,0,1,0
15774104,539,2,1,1,0
15812230,670,3,1,1,0
15742848,673,1,1,1,0
15745326,538,1,0,0,1
15674541,575,1,0,0,1
15728564,682,2,0,1,1
15580701,712,1,1,0,1
15688973,598,2,1,1,0
15709412,776,2,0,1,0
15607753,606,1,0,1,0
15705352,686,1,1,1,0
15602500,850,1,0,1,0
15672437,642,2,1,1,0
15720968,606,2,1,0,0
15730796,627,1,1,1,0
15768219,850,2,1,0,0
15663883,850,2,1,1,0
15589296,724,1,1,1,0
15586425,579,2,1,1,0
15679813,727,1,1,0,0
15681410,813,1,0,1,1
15668283,642,4,0,0,1
15624072,669,2,1,0,0
15669664,574,1,0,0,1
15682728,774,2,0,0,0
15573851,735,3,0,0,1
15733661,639,2,1,0,0
15710012,738,2,1,0,1
15763327,835,2,1,1,0
15668853,637,1,1,1,0
15639303,589,1,0,1,0
15691011,591,2,1,1,0
15638513,723,2,0,0,0
15648933,831,1,1,1,1
15628904,733,1,1,1,0
15644788,731,2,1,0,0
15598161,654,2,1,0,0
15745624,828,2,1,0,0
15733169,590,1,1,1,0
15801417,657,1,1,1,0
15592707,531,2,1,1,0
15593954,516,1,0,0,0
15714431,561,2,0,1,0
15638257,682,2,1,1,0
15690939,575,1,1,1,0
15723613,623,2,1,0,0
15813640,642,2,1,0,0
15707322,779,1,0,0,1
15588918,671,2,1,0,0
15600357,495,2,1,0,0
15747014,850,1,0,1,0
15809830,630,2,0,1,0
15662245,588,2,1,1,0
15651075,562,1,0,1,0
15594456,740,1,1,1,1
15583462,695,2,1,1,0
15757661,589,2,0,0,0
15729117,607,1,1,1,0
15749671,794,2,1,1,0
15566253,580,1,0,0,1
15595153,644,2,0,0,0
15698572,636,1,1,0,0
15674149,599,2,1,1,0
15623082,507,2,1,0,0
15797905,682,2,1,0,0
15746028,714,2,1,0,0
15582951,696,1,1,0,0
15616471,599,1,1,1,0
15641575,577,1,1,0,0
15638803,733,2,1,0,0
15808283,647,1,1,0,0
15811200,831,2,0,0,0
15733476,543,1,1,1,0
15633274,679,1,1,0,0
15582168,713,2,1,0,0
15807269,690,1,0,0,1
15602979,751,1,1,0,0
15660417,613,1,0,0,1
15590199,701,1,0,1,0
15641794,698,2,0,1,0
15779174,451,2,1,1,0
15785547,665,2,1,0,0
15795124,726,1,0,1,0
15718912,608,1,0,1,1
15592028,549,1,1,1,0
15580227,803,2,1,0,0
15657830,663,2,1,0,0
15798256,558,2,0,0,1
15643819,714,2,0,0,0
15754301,704,1,1,0,0
15726855,805,1,1,0,1
15755225,659,2,1,0,0
15725221,738,1,1,1,0
15789055,635,1,1,0,0
15617507,530,2,1,0,0
15668894,661,2,0,1,0
15589563,531,2,0,0,0
15693162,694,1,0,0,0
15750099,731,1,0,0,0
15795540,556,1,0,1,0
15794941,647,3,1,0,0
15611848,850,1,0,1,0
15581237,573,1,1,1,0
15738150,591,2,1,1,0
15678571,723,2,0,0,0
15736124,617,2,1,1,0
15623202,704,2,1,0,1
15804201,457,1,0,1,0
15596863,787,1,1,1,0
15696277,651,2,1,0,0
15748608,612,1,1,1,0
15723864,828,2,1,0,1
15802390,724,2,1,1,0
15774336,648,2,1,1,0
15648766,569,1,0,0,0
15659094,765,2,0,0,0
15606397,577,1,0,1,1
15642619,603,2,1,0,0
15666032,568,1,0,0,0
15595842,748,1,0,0,1
15753837,573,2,1,1,0
15783882,771,2,0,1,0
15799790,763,1,1,1,0
15628155,410,1,1,1,0
15703778,728,1,0,1,0
15722322,655,2,0,1,0
15639278,580,2,1,1,1
15568487,712,1,1,1,0
15682084,680,2,1,0,0
15642821,383,1,0,0,1
15601387,721,2,1,0,0
15642515,620,2,0,1,0
15710421,774,1,0,0,0
15726774,563,1,0,0,0
15649078,850,2,1,1,0
15641877,681,1,1,1,0
15796496,631,1,1,0,0
15815690,614,1,1,1,0
15631739,704,1,1,1,0
15625584,786,2,0,0,0
15802466,534,2,1,1,0
15697028,590,2,0,1,0
15575759,583,1,1,0,1
15567442,656,2,1,1,0
15746805,597,2,1,0,0
15636330,588,2,1,0,1
15714970,667,1,1,0,0
15653784,627,1,0,1,0
15693543,708,2,0,1,0
15773283,641,1,1,0,1
15742534,527,2,1,1,0
15569878,592,1,1,1,0
15729454,465,2,1,0,0
15578375,628,2,0,0,0
15785559,678,1,1,0,1
15649414,570,1,1,1,0
15701605,815,1,1,0,0
15686696,817,2,1,0,0
15625586,717,1,1,1,0
15654975,641,2,0,1,0
15782993,624,2,1,1,0
15774382,579,1,1,1,0
15689602,698,1,1,1,0
15756155,645,2,0,1,0
15812647,691,2,1,0,0
15736043,638,1,1,1,0
15696744,705,1,0,0,0
15602572,720,2,1,1,0
15674765,553,1,1,0,0
15678725,658,2,0,1,0
15694444,648,3,1,0,1
15795878,636,2,1,1,0
15735346,527,1,1,1,0
15687094,717,2,0,0,0
15790067,614,1,0,0,0
15605742,737,1,1,0,1
15566740,587,1,0,1,0
15664897,682,1,1,1,1
15585777,710,1,1,1,0
15650864,507,2,1,0,0
15806709,609,1,0,0,0
15633818,786,2,1,0,0
15713845,688,1,1,0,1
15639662,710,2,1,0,0
15567013,779,2,1,0,0
15777784,733,1,0,1,0
15800251,583,2,1,0,0
15651315,627,2,1,0,0
15651450,666,2,1,1,0
15784218,620,2,1,1,0
15572398,614,2,1,1,0
15707962,606,2,1,0,0
15705663,700,2,1,1,0
15645355,677,1,1,1,1
15729557,850,1,1,0,1
15631436,564,1,1,0,0
15583073,771,1,1,1,1
15614361,620,1,1,1,0
15724684,610,1,1,0,0
15700083,609,2,1,0,0
15636541,683,1,0,1,0
15796015,633,1,0,1,0
15787222,676,2,1,1,0
15594270,693,2,1,1,0
15701524,709,2,1,0,0
15645847,569,3,1,0,1
15708867,684,3,1,0,1
15613140,565,1,1,1,0
15628893,681,1,1,0,0
15764073,503,2,1,1,0
15782879,656,2,1,1,0
15635964,566,1,1,0,1
15726087,592,1,1,1,0
15726313,687,2,1,0,0
15578073,686,2,0,0,0
15786249,616,2,1,0,0
15812850,494,2,1,1,0
15596972,534,1,0,0,0
15620579,695,2,0,1,0
15768270,579,2,1,0,0
15656597,432,2,1,1,0
15699446,816,2,1,1,0
15615004,730,2,1,1,0
15704771,593,2,1,1,0
15588372,715,1,0,0,1
15681439,775,2,1,0,0
15607509,539,2,1,0,0
15670343,576,2,0,0,0
15597968,617,1,1,0,1
15658432,688,1,1,1,0
15616431,608,1,0,1,0
15796957,597,3,0,1,1
15815552,670,1,1,1,0
15631871,616,1,1,1,0
15635870,579,1,0,1,1
15596713,786,2,1,1,0
15684211,704,1,1,0,0
15760521,796,1,1,1,0
15608408,598,2,1,0,0
15804721,602,1,0,0,0
15730272,619,1,1,1,0
15741988,492,1,1,0,1
15771728,641,3,1,0,0
15605113,518,1,1,1,0
15661945,623,3,1,0,0
15783816,733,2,0,0,0
15721207,625,1,1,0,0
15764072,759,1,1,1,0
15689412,604,1,1,0,0
15798385,512,2,1,1,0
15775339,520,1,1,0,0
15585256,805,2,1,1,0
15797329,626,1,1,0,1
15780220,656,1,1,1,0
15648951,785,2,1,1,0
15752409,553,2,0,0,0
15807524,569,2,0,0,0
15766649,670,1,0,0,0
15696812,586,2,1,1,0
15581295,617,1,1,0,0
15663234,508,1,1,1,0
15741417,624,2,1,1,0
15695174,654,1,1,1,0
15665168,681,2,1,1,0
15601503,578,2,0,0,0
15706131,621,2,1,0,0
15782758,632,1,1,1,0
15591091,644,1,1,0,1
15715877,821,2,1,0,0
15756918,754,2,0,0,0
15746662,568,1,0,1,0
15626679,584,2,0,1,0
15793343,549,2,1,1,0
15576774,729,2,0,0,0
15801316,523,1,1,1,0
15800514,477,2,0,0,1
15662232,675,2,1,0,0
15737778,782,1,1,0,0
15782096,616,1,1,1,1
15783522,738,1,1,1,0
15785373,717,1,1,0,1
15756272,526,1,1,0,1
15615245,660,1,1,1,0
15600174,525,1,0,1,0
15752956,629,2,1,1,0
15644882,616,1,1,0,0
15766272,521,1,1,1,0
15800620,691,2,0,0,0
15569764,687,1,1,0,0
15747458,677,2,1,1,0
15573171,695,1,1,1,1
15736769,663,2,1,0,0
15763381,496,1,0,1,0
15814430,747,1,1,0,1
15638607,546,1,1,0,1
15737133,706,1,1,1,0
15613945,472,2,1,0,0
15659937,703,2,0,1,0
15765287,850,2,1,0,0
15661723,667,1,0,1,1
15766064,559,2,1,0,0
15649616,636,1,1,1,1
15719017,672,2,1,1,0
15720919,667,1,0,1,1
15706706,648,2,0,1,0
15709653,497,2,1,0,0
15805104,743,2,0,1,0
15622442,619,2,1,0,0
15572801,639,2,0,0,0
15767598,540,2,0,0,0
15757897,766,1,1,1,0
15568104,749,2,0,1,0
15763414,655,1,1,0,0
15732265,630,2,1,0,0
15621974,778,2,1,0,0
15803947,757,1,0,0,1
15720706,529,1,1,1,0
15759290,620,2,1,0,0
15651664,615,1,1,0,1
15795132,735,1,0,0,0
15811565,705,1,0,1,1
15713774,644,1,0,0,1
15691840,505,2,0,1,0
15682021,471,2,1,0,0
15612931,722,1,1,1,0
15676707,577,2,1,0,0
15601383,744,1,1,0,0
15662662,573,2,1,0,0
15752694,653,1,0,1,0
15590683,660,1,0,1,0
15773591,787,2,1,1,0
15723620,617,2,0,1,0
15671779,567,2,0,0,0
15672966,682,2,1,1,0
15624667,684,1,1,1,0
15812888,447,4,1,1,1
15724154,625,1,1,0,1
15749540,585,2,1,0,0
15621063,516,1,1,0,0
15661626,732,1,1,0,1
15698703,628,2,1,1,0
15801431,682,1,1,1,0
15649451,746,2,0,1,0
15626156,655,2,1,1,0
15606158,644,1,1,0,0
15589496,778,2,0,0,0
15730345,617,1,1,1,0
15572038,660,1,1,0,1
15643439,537,2,0,1,0
15604158,554,2,1,1,0
15657396,806,2,0,1,0
15709478,611,2,0,1,0
15628824,665,1,0,1,0
15814519,648,2,1,0,0
15636520,692,1,0,0,0
15794414,507,1,1,1,0
15643671,696,2,1,0,1
15700650,681,2,0,0,0
15680224,687,2,1,1,0
15784286,641,1,1,1,0
15693996,507,1,0,0,0
15764343,688,1,1,0,0
15704168,535,1,0,0,1
15680197,701,2,1,1,0
15633729,488,1,1,1,0
15577683,539,2,1,1,0
15800746,674,1,1,1,1
15788686,538,2,1,1,0
15742798,829,1,1,0,1
15596647,768,1,1,1,0
15756070,585,2,0,1,0
15775116,581,2,0,0,0
15575428,682,2,1,1,0
15654074,653,1,1,0,0
15695872,712,1,1,1,0
15568885,620,1,1,0,0
15725036,709,1,0,1,0
15632665,832,1,0,1,1
15571476,635,1,0,0,0
15776850,749,1,1,1,0
15623649,629,2,1,1,0
15751131,836,1,1,1,0
15688128,542,1,0,1,0
15678412,645,1,0,0,0
15770291,844,2,0,0,0
15583392,747,3,1,0,1
15690731,645,1,1,1,0
15697948,752,2,1,1,0
15608328,760,2,0,0,0
15766378,714,2,1,1,0
15600813,717,1,1,1,0
15706217,645,2,1,1,0
15601417,681,2,1,1,0
15610972,681,2,0,0,1
15674620,679,2,0,1,0
15785350,528,1,1,0,0
15749119,710,2,1,1,0
15756535,733,1,1,1,0
15700965,724,2,1,1,0
15791851,726,1,1,1,0
15717156,520,2,1,1,0
15740846,556,1,1,1,0
15573284,579,2,0,0,0
15729083,674,1,0,1,0
15611612,570,1,1,0,0
15694381,631,1,1,0,0
15651737,623,1,0,1,0
15663168,665,1,1,0,0
15643426,523,1,0,0,0
15618245,706,2,1,0,0
15717527,619,1,1,0,0
15793478,593,1,1,0,1
15642248,608,1,1,1,0
15640377,526,2,1,0,0
15723950,684,1,1,1,1
15590327,604,1,1,0,0
15706199,636,1,0,0,0
15671514,669,2,0,1,0
15727041,624,2,1,1,0
15738063,631,2,1,1,0
15711733,753,2,0,1,0
15652320,588,2,0,0,0
15634180,729,2,1,0,0
15694566,602,2,0,0,1
15726103,689,1,1,0,1
15646351,486,2,1,0,0
15730044,809,3,0,1,1
15795186,562,1,1,0,0
15784890,763,2,1,0,0
15694125,669,2,1,1,0
15565891,709,2,1,0,0
15674254,554,2,1,1,0
15775206,699,2,0,0,0
15797627,732,1,0,1,0
15649853,625,1,1,1,1
15610379,599,1,1,1,0
15659800,584,1,0,1,1
15716236,499,2,1,0,0
15672053,526,2,0,0,0
15663933,625,2,1,0,1
15814236,537,1,1,1,0
15583597,696,1,1,1,0
15607395,679,2,1,0,0
15694556,684,1,1,0,1
15744109,850,1,1,1,0
15800688,495,2,0,0,0
15810878,537,1,0,1,0
15587835,850,1,0,1,0
15763515,513,2,1,0,0
15725882,618,2,1,1,0
15788022,802,2,0,1,0
15663917,547,1,0,1,0
15656865,613,1,0,1,0
15667971,592,2,1,1,0
15800366,546,1,1,1,0
15717231,721,1,0,0,0
15643188,671,2,1,0,1
15671351,624,2,1,0,0
15573628,751,1,1,0,1
15698953,636,3,1,1,1
15753888,607,1,1,1,1
15737961,509,2,1,1,0
15801701,653,2,1,1,0
15684419,709,3,1,0,0
15794266,559,1,1,0,0
15810711,684,2,1,1,0
15771270,635,1,1,1,1
15607786,709,1,0,1,0
15624519,656,1,1,0,1
15799910,793,2,1,0,1
15602479,609,1,1,1,0
15617419,618,2,1,1,0
15657603,850,1,1,0,0
15570379,669,1,0,0,1
15772996,594,2,1,1,0
15729574,616,2,1,1,0
15737267,676,1,1,0,1
15799128,608,1,0,1,0
15813327,710,2,1,1,0
15711921,695,2,1,1,0
15654300,530,1,0,1,0
15569945,509,2,1,0,0
15569666,517,1,0,0,1
15681887,758,2,1,1,0
15608873,665,1,0,0,0
15762091,631,1,1,1,0
15722053,576,2,0,1,0
15782100,544,1,0,1,0
15765300,596,3,1,0,1
15743570,481,2,1,1,0
15608541,498,1,1,0,1
15750671,512,2,1,0,0
15813659,594,1,1,0,1
15757867,570,1,1,0,1
15652914,721,1,0,1,0
15723818,453,2,1,0,0
15713819,562,1,1,1,0
15656484,682,2,1,1,0
15778515,748,1,0,0,0
15803840,729,2,0,0,0
15735339,663,1,1,0,0
15600392,735,2,0,1,1
15625740,627,2,1,1,0
15663817,713,1,1,1,0
15734461,562,1,0,1,0
15780142,632,1,1,0,0
15709920,479,1,0,0,1
15684248,658,2,0,1,0
15643158,598,1,1,0,1
15693902,597,2,1,1,0
15578307,512,2,1,1,0
15585379,704,1,1,0,0
15758510,474,2,0,0,0
15692918,604,1,1,1,0
15705301,683,2,1,1,0
15718231,537,2,1,1,0
15567991,794,2,0,1,0
15772650,732,1,0,1,1
15574795,495,1,1,1,0
15706036,552,2,1,1,0
15723856,602,2,1,1,0
15812920,607,1,0,1,0
15691287,675,1,1,0,1
15804797,443,1,1,1,1
15708650,727,2,0,1,0
15712777,482,1,1,0,0
15786469,686,2,1,0,0
15669219,588,1,1,0,0
15641004,605,1,0,1,0
15648067,583,2,1,0,0
15704014,738,2,1,0,0
15645136,744,1,1,0,0
15709604,781,1,1,0,0
15713637,699,1,1,0,0
15793901,639,2,0,0,0
15569759,583,3,1,0,0
15712930,587,1,0,0,0
15586504,694,2,1,0,0
15677317,570,1,1,1,1
15664270,692,4,1,0,1
15731519,511,2,1,0,0
15745623,788,1,0,0,0
15813862,526,2,1,1,0
15641934,749,1,1,0,1
15713043,691,2,1,1,0
15700749,481,1,1,1,0
15697567,752,2,1,1,0
15715414,658,1,0,0,0
15639530,679,1,1,1,0
15726058,754,2,0,1,0
15725665,679,2,1,0,1
15698872,633,2,0,0,0
15812184,674,1,1,0,0
15742609,600,1,0,1,0
15815043,645,2,1,0,0
15640648,698,2,0,1,0
15627203,508,1,1,1,0
15786196,555,3,1,0,1
15612095,751,1,1,0,1
15674368,738,2,0,1,0
15783477,706,1,0,1,0
15757559,595,2,1,0,1
15591036,577,1,0,0,1
15761241,578,1,1,1,0
15695078,699,2,1,1,0
15645744,826,2,0,1,0
15566988,656,1,1,0,1
15749300,556,1,1,1,0
15594340,569,1,1,0,1
15607065,765,1,0,0,0
15778089,544,2,0,0,0
15773723,588,1,1,1,1
15697035,740,2,0,0,0
15679668,850,1,0,1,0
15709861,766,2,1,1,0
15791958,849,2,1,1,1
15791030,612,2,1,0,0
15695339,517,1,1,0,1
15658813,645,2,1,1,0
15715709,696,1,0,1,0
15722533,716,2,0,1,0
15683118,590,2,1,0,0
15672798,656,1,1,1,0
15680112,473,1,1,0,0
15714575,742,1,0,1,1
15806808,834,3,1,0,1
15590637,721,2,0,1,0
15657535,590,1,1,1,1
15696141,516,1,1,0,0
15811947,850,1,0,1,0
15649024,748,1,1,1,1
15594928,798,1,1,0,0
15765532,612,1,1,1,0
15741719,540,1,0,1,0
15665629,719,2,1,0,0
15728917,598,1,1,0,1
15762993,796,2,0,1,0
15571193,579,1,1,1,1
15653521,850,1,1,1,0
15802220,599,1,0,0,0
15644132,724,1,1,1,0
15600832,508,1,1,0,0
15797919,773,2,1,0,0
15603743,526,1,0,1,0
15579714,542,2,0,1,0
15634295,470,1,0,0,0
15786680,805,2,1,0,0
15623499,548,1,0,0,1
15691823,672,1,1,1,0
15809279,773,1,1,1,0
15758039,614,2,0,1,0
15807163,537,1,0,0,1
15631639,704,1,0,1,0
15713770,586,1,1,0,0
15698167,677,2,0,0,0
15781710,558,2,1,0,0
15801296,634,2,1,0,0
15704378,655,1,1,1,0
15767891,619,2,1,0,0
15640667,662,2,1,0,0
15702145,705,1,1,1,0
15679738,527,1,1,0,1
15636634,630,1,1,0,0
15809227,850,2,1,1,0
15601811,668,1,0,0,1
15625494,573,2,1,1,0
15723737,680,1,1,0,0
15682955,758,1,1,1,0
15758856,597,2,0,0,0
15746065,580,2,1,1,0
15783865,622,1,1,1,0
15745455,638,2,1,1,0
15583033,640,2,0,1,0
15644212,644,2,1,0,0
15735688,753,1,0,0,0
15658577,629,3,0,1,1
15606887,775,1,1,0,1
15783026,701,1,1,0,0
15579892,708,1,1,1,0
15802088,521,1,1,1,0
15589323,636,2,0,1,0
15636395,529,2,1,0,0
15712772,757,1,1,1,0
15700937,767,2,1,1,0
15766659,525,2,1,0,0
15814033,759,2,1,0,0
15783007,520,1,1,1,1
15654183,738,2,1,0,0
15609899,548,1,1,0,0
15747323,535,1,1,0,1
15582591,615,1,1,1,0
15738835,850,2,0,0,0
15782404,487,1,0,0,0
15697480,731,2,0,1,0
15697045,726,2,0,1,0
15781234,609,1,1,0,0
15579891,714,1,1,1,0
15805690,694,1,1,0,1
15612139,786,1,0,1,1
15568834,698,2,0,0,0
15709917,601,1,0,0,0
15718843,769,1,1,0,0
15799494,850,2,0,1,0
15673439,646,2,1,1,1
15669011,659,1,0,1,1
15581388,487,1,1,0,0
15743153,740,2,1,1,0
15579787,686,2,1,0,0
15759966,612,2,1,0,0
15601045,655,2,0,0,0
15764021,617,2,1,0,0
15687218,674,1,0,1,0
15626452,711,2,1,1,0
15700964,624,1,1,1,0
15768887,597,2,0,1,0
15735358,682,1,1,1,0
15749472,775,1,1,0,0
15685872,727,1,1,1,0
15760851,629,2,1,0,0
15734588,684,2,1,1,0
15784594,549,2,1,1,0
15606435,593,2,0,1,0
15790247,536,2,1,1,0
15676433,707,1,0,0,0
15625905,592,2,1,0,0
15626414,703,1,1,0,0
15623220,723,2,1,0,0
15752857,452,2,0,0,0
15677908,552,2,0,0,0
15773013,633,1,1,1,1
15623972,479,1,0,1,0
15738627,768,2,1,1,0
15643392,742,1,1,1,0
15684868,668,1,1,0,1
15627854,707,2,1,1,0
15669253,754,2,1,0,1
15758023,544,1,0,0,1
15574558,718,2,1,1,0
15635256,762,1,1,1,0
15680399,772,2,1,0,0
15674720,691,1,1,1,1
15580249,502,1,0,0,0
15675431,563,2,0,0,0
15698285,676,1,1,1,0
15810775,576,2,1,1,0
15678173,629,2,0,1,0
15665222,625,1,1,0,0
15803908,628,2,1,1,0
15586039,471,2,1,1,0
15802570,811,2,1,1,0
15781451,504,2,0,0,0
15721019,687,1,1,0,0
15738588,660,1,0,0,0
15730657,548,1,0,1,0
15739292,609,1,1,1,0
15725945,659,1,0,0,1
15813159,526,1,0,1,1
15636820,725,1,1,0,0
15603880,519,1,1,1,1
15619494,562,1,1,1,0
15596992,482,1,1,0,1
15735025,535,2,1,1,0
15730759,561,1,1,0,1
15752912,661,2,1,0,0
15711316,771,2,1,1,0
15738785,545,2,0,1,0
15777896,850,1,0,1,0
15628963,601,2,1,1,0
15742126,712,2,1,1,0
15575623,589,1,1,0,0
15741652,600,1,1,1,0
15738884,642,1,1,0,0
15615050,575,2,1,1,1
15803005,570,1,0,1,0
15743498,532,1,1,0,1
15720463,796,2,1,0,0
15588695,833,1,1,1,1
15665802,642,2,1,1,0
15571144,655,2,0,1,0
15750731,736,1,1,0,1
15605134,617,2,1,0,0
15626044,762,2,1,1,0
15737910,703,2,1,0,0
15761076,507,2,1,1,0
15710105,581,1,1,1,1
15577402,593,2,0,1,0
15803337,648,1,1,0,0
15654372,462,2,1,0,0
15585867,596,2,0,1,0
15662488,627,2,1,0,1
15604813,494,2,0,1,0
15611644,627,1,0,1,0
15674928,850,2,1,0,0
15656100,632,1,0,0,0
15764293,490,2,1,1,0
15636423,715,1,1,1,0
15607629,679,2,1,0,0
15577313,619,1,1,0,1
15714493,465,2,1,1,0
15643359,736,1,0,1,0
15687913,501,1,0,1,0
15790935,535,2,0,1,0
15708693,759,2,1,0,0
15672016,819,2,0,1,0
15727605,533,2,0,1,0
15651144,632,2,0,0,0
15749401,686,3,1,1,1
15691874,687,1,1,0,0
15620735,667,2,1,0,0
15769781,699,2,1,1,0
15624611,497,2,1,1,0
15773071,780,1,1,1,0
15720371,652,1,1,0,1
15717984,477,1,1,0,1
15806407,652,2,1,0,0
15785042,488,1,0,0,0
15809302,572,2,1,1,0
15677550,755,2,1,0,0
15654096,779,2,1,0,0
15617320,693,1,1,0,0
15653065,530,2,1,0,0
15649112,738,2,0,1,0
15690526,690,2,1,0,0
15806945,611,1,1,0,0
15670066,643,2,1,1,0
15625761,632,4,1,0,1
15761525,727,2,0,0,0
15735080,508,1,1,1,0
15619537,550,2,1,1,0
15598162,754,1,1,1,0
15694300,759,2,1,0,0
15637235,794,2,0,0,0
15612444,549,2,1,0,0
15626457,671,1,1,0,0
15627995,756,1,0,1,1
15706128,632,2,1,0,0
15666430,579,2,0,0,0
15627385,748,1,1,1,0
15581323,488,2,1,0,0
15608109,710,2,0,1,0
15801942,619,3,1,1,1
15567431,773,1,0,1,0
15810167,657,1,0,1,0
15644501,579,1,1,1,0
15785290,542,1,1,0,0
15611157,709,1,1,0,0
15673837,617,1,1,1,0
15656822,568,4,1,1,1
15580560,769,1,1,1,0
15760641,608,1,0,1,0
15587584,503,2,1,1,0
15604146,608,2,1,1,0
15813974,731,1,0,0,1
15746986,850,2,0,0,0
15759741,591,1,1,1,0
15734892,579,2,1,1,0
15797194,570,2,1,0,0
15723786,709,2,1,0,0
15642726,611,1,0,0,0
15664339,775,2,0,0,1
15754526,699,1,1,1,0
15703037,618,1,0,1,1
15751412,704,1,0,1,0
15609558,835,2,1,1,1
15572408,714,2,1,0,0
15613923,581,1,0,1,0
15747000,592,2,1,1,0
15731781,551,2,1,0,0
15727198,689,2,0,0,0
15794273,604,1,0,1,0
15804950,514,2,1,1,0
15576304,698,1,1,1,0
15645200,581,1,1,0,1
15779627,573,1,1,1,0
15750755,449,2,0,0,0
15569654,850,1,0,0,0
15753079,612,3,0,0,0
15684995,690,1,0,1,0
15790763,599,2,1,0,0
15766458,498,1,1,0,0
15616221,497,1,0,0,1
15776124,802,1,0,1,0
15665811,644,1,1,0,0
15729804,714,2,1,1,0
15714062,690,1,0,0,1
15592197,522,2,1,0,0
15793116,502,1,0,0,0
15638231,730,2,1,1,0
15697678,590,2,1,1,0
15800412,458,2,1,1,0
15597610,553,1,1,1,0
15726634,479,1,1,0,0
15670866,693,2,1,1,0
15667462,707,2,1,0,0
15662574,636,1,1,0,0
15716926,807,2,1,0,0
15603554,513,3,1,0,1
15716800,582,2,1,1,0
15679429,694,1,1,1,0
15616122,777,2,1,1,0
15742172,598,2,1,0,0
15792305,762,3,0,1,1
15636016,588,1,1,1,0
15733138,663,1,1,1,0
15669741,777,1,1,0,0
15616954,592,2,0,1,0
15729238,631,1,1,1,1
15718242,725,1,0,0,1
15682914,850,1,1,1,0
15654274,540,2,1,0,0
15691457,674,2,1,1,0
15719649,553,1,0,0,0
15778897,630,2,1,1,0
15589437,466,1,1,1,0
15682369,613,1,1,1,0
15626507,558,1,1,0,0
15571995,775,2,1,1,0
15673333,698,1,1,1,0
15748752,608,2,1,0,0
15725302,670,2,1,0,0
15722083,591,2,0,0,0
15771442,633,1,0,1,1
15803633,678,2,0,0,0
15672185,590,2,1,0,0
15806486,705,2,0,0,0
15570895,608,1,1,0,0
15614520,682,1,1,0,0
15687492,596,2,0,0,0
15675337,395,1,1,1,1
15721047,578,1,1,0,0
15589017,547,3,1,0,1
15611186,609,1,1,1,1
15617301,774,1,1,0,0
15726046,712,1,1,0,0
15585748,585,2,1,1,0
15672826,666,2,1,1,0
15595162,708,1,0,0,0
15650026,513,2,0,1,1
15745826,445,2,1,1,0
15708610,690,2,0,0,0
15624471,850,2,1,0,0
15590097,537,1,1,0,0
15689328,705,1,0,0,1
15582154,670,1,1,1,0
15734626,652,2,1,1,0
15702806,696,1,0,0,0
